item_id,title,Recomendados
338202,Bloodline Champions - Warchief Pack,"['Soldier Front 2: Shoot Em Up Package', 'Line of Sight - Starters Pack', 'Dirty Bomb - Strikeforce Starter Pack', 'Dirty Bomb - Firestorm Starter Pack', 'Dirty Bomb - Veterans Starter Pack']"
324710,To Be or Not To Be,"['Brilliant Shadows - Part One of the Book of Gray Magic', 'Tell a Demon', 'Blossoms Bloom Brightest', 'Sword Daughter', 'Pale Spectrum - Part Two of the Book of Gray Magic']"
310510,Deathtrap,"['Dungeon Defenders Eternity', 'Monkey King Saga', 'ZAMB! Biomutant Extermination', 'The Incredible Adventures of Van Helsing II', 'Victor Vran ARPG']"
346200,Drew and the Floating Labyrinth,"['Chariot Royal Gadget Pack', 'Baezult 2', 'Baezult', 'Cubicity', 'Renoir']"
348380,The Interview,"['Gevaudan', 'Terror Lab', 'Please', 'Pesadelo - Regressão', 'The Last Crown: Midnight Horror']"
344340,Front Office Football Seven,"['Front Office Football Seven', 'Out of the Park Baseball 18', 'World Boxing Manager', 'Out of the Park Baseball 17', 'Lords of Football']"
340210,Predestination,"['Armada 2526 Gold Edition', 'Lords of the Black Sun', 'Master of Orion 2', 'Galactic Civilizations® I: Ultimate Edition', 'Space Empires IV Deluxe']"
338800,Seven Kingdoms 2 HD,"['Armor Clash', 'Automata Empire', 'Emergency 2014', 'Gratuitous Space Battles: The Tribe', 'Gratuitous Space Battles: Galactic Conquest']"
348310,Inquisitor - Deluxe Edition Upgrade,"['Masquerada: Songs and Shadows - Original Soundtrack', 'Siralim 2 - Higher Skin Drop Rate (Cosmetic Only)', 'Siralim 2 - Unlock All Skins (Cosmetic Only)', 'Siralim 2 - Trials of the Gods (Expansion)', ""Max, an Autistic Journey - Max's Birthday DLC""]"
348000,Datswer,"['Alien Spidy: Between a Rock and a Hard Place', 'Alien Spidy: Easy Breezy DLC', 'Master Reboot Art Book and Soundtrack', 'Ku: Shroud of the Morrigan', 'Orc Attack: Flatulent Rebellion']"
295181,Class 08 Triple Grey Livery Add-On,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
262960,Castle In The Darkness,"['Rex Rocket', 'Environmental Station Alpha', 'Inexistence', 'Mutant Mudds Deluxe', 'Oniken: Unstoppable Edition']"
295182,Class 08 InterCity Livery Add-On,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
322030,Unlimited Escape,"['Madballs B*D*I Clan Skins', 'Madballs Scorched Evolution Skin Rollup', 'Madballs BDI Evolution Skin Rollup', 'Madballs Holiday Skin Rollup', 'Madballs Scorched Clan Skins']"
313010,Cities XXL,"['Cities XL Platinum', 'Cities in Motion 2', 'SimCity™ 4 Deluxe Edition', 'Cities in Motion', 'Train Fever']"
341390,Vulture for NetHack,"['XLarn', 'Crowntakers', 'WazHack', 'Rezrog', 'MidBoss']"
346210,Garden Rescue,"['Heal Them All', 'Medieval Defenders', 'Dead Stop', 'Gnumz: Masters of Defense', 'Garden Rescue']"
347690,Natural Soccer,"['Behold the Kickmen', 'Foosball - Street Edition', 'New Star Soccer 5', 'Soccer Rage', 'Crazy Pixel Streaker - Official OST']"
340070,Battle Ranch: Pigs vs Plants,"['Three Heroes', 'LocoSoccer', 'Flight of the Paladin', 'BEEP', 'Legend of Mysteria RPG']"
343360,Particula,"['ZAMB! Biomutant Extermination', 'Bad Hotel', 'Sleep Attack', 'Pirates Deck', 'Evil Defenders']"
273750,Formula Truck 2013,"['MotoGP™17', 'RC Plane 3', 'Ride 2', 'MotoGP™15', 'Formula Truck 2013']"
271990,Dreamscape,"['Undefeated', '3 Stars of Destiny', 'OH! RPG!', 'Millennium 4 - Beyond Sunset', 'Millennium 2 - Take Me Higher']"
346080,Astro Emporia,"['Ticket to Ride - USA 1910', 'Ticket to Ride - Europe', 'Tribloos 2', 'Hive - The Ladybug', 'Bounders and Cads']"
305660,Infect and Destroy,"['Outside', 'Forsaken Fortress Strategy', 'The Withering', 'Dead Sea', 'REVERSE SIDE']"
284810,Nightmares from the Deep 3: Davy Jones,"['Nightmares from the Deep: The Cursed Heart', 'Nightmares from the Deep 2: The Siren`s Call', 'Left in the Dark: No One on Board', 'Time Mysteries: Inheritance - Remastered', ""Mind Snares: Alice's Journey""]"
335660,CAFE 0 ~The Drowned Mermaid~,"['CAFE 0 ~The Drowned Mermaid~', ""Anicon - Animal Complex - Cat's Path"", 'Area-X', 'How to Take Off Your Mask', 'X-note']"
336730,Supreme League of Patriots - Episode 3: Ice Cold in Ellis,"['Supreme League of Patriots', 'Supreme League of Patriots - Episode 2: Patriot Frames', 'The Great Fusion', 'In the Raven Shadow – Ve stínu havrana', 'Corto Maltese - Secrets of Venice']"
336460,CAFE 0 ~The Drowned Mermaid~ - Japanese Voice Add-On,"['Gaokao.Love.100Days - Original Soundtrack', 'No Time To Live', 'How to Take Off Your Mask - Theme Song', ""Fabulous - Angela's High School Reunion"", 'The Brave Mouse']"
340440,Grand Class Melee 2,"['Dungeon League', 'Soul Harvest', 'Porcunipine', 'LASTFIGHT', 'Chompy Chomp Chomp']"
331760,Supreme League of Patriots,"['Supreme League of Patriots', 'Supreme League of Patriots - Episode 2: Patriot Frames', 'The Great Fusion', 'In the Raven Shadow – Ve stínu havrana', 'Corto Maltese - Secrets of Venice']"
336710,Supreme League of Patriots - Episode 2: Patriot Frames,"['Supreme League of Patriots', 'Supreme League of Patriots - Episode 2: Patriot Frames', 'The Great Fusion', 'In the Raven Shadow – Ve stínu havrana', 'Corto Maltese - Secrets of Venice']"
279140,Making History: The Great War,"['Making History: The Second World War', 'Making History II: The War of the World', ""Gary Grigsby's War in the East"", 'Panzer Corps', 'Supreme Ruler Ultimate']"
282900,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,"['Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2', 'Hyperdimension Neptunia Re;Birth3 V Generation / 神次次元ゲイム ネプテューヌRe;Birth3 V CENTURY', 'Megadimension Neptunia VII', 'Epic Battle Fantasy 4', 'Superdimension Neptune VS Sega Hard Girls | 超次元大戦ネプテューヌVSセガハードガールズ夢の合体スペシャル  | 超次元大戰戰機少女VS SEGA主機娘夢幻合體特別版']"
319018,Hyperdimension Neptunia Re;Birth1 Additional Content2 / コンテンツ追加パック２ / 內容補充包２,"['Dungeons: Map Pack DLC', 'King Arthur II: Dead Legions', 'Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack', ""SpellForce 2 - Faith in Destiny Scenario 1: Flink's Secret Diary"", 'SpellForce 2 - Faith in Destiny Scenario 2: The Golden Fool']"
319011,Hyperdimension Neptunia Re;Birth1 Additional Content3 / コンテンツ追加パック３ / 內容補充包３,"['Dungeons: Map Pack DLC', 'King Arthur II: Dead Legions', 'Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack', ""SpellForce 2 - Faith in Destiny Scenario 1: Flink's Secret Diary"", 'SpellForce 2 - Faith in Destiny Scenario 2: The Golden Fool']"
319016,Hyperdimension Neptunia Re;Birth1 Histoire Battle Entry / イストワールバトル参加ライセンス / 伊絲特媧兒參戰許可,"['Dungeons: Map Pack DLC', 'King Arthur II: Dead Legions', 'Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack', ""SpellForce 2 - Faith in Destiny Scenario 1: Flink's Secret Diary"", 'SpellForce 2 - Faith in Destiny Scenario 2: The Golden Fool']"
319015,Hyperdimension Neptunia Re;Birth1 Peashy Battle Entry / ピーシェバトル参加ライセンス / 畢雪參戰許可,"['Dungeons: Map Pack DLC', 'King Arthur II: Dead Legions', 'Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack', ""SpellForce 2 - Faith in Destiny Scenario 1: Flink's Secret Diary"", 'SpellForce 2 - Faith in Destiny Scenario 2: The Golden Fool']"
319014,Hyperdimension Neptunia Re;Birth1 Plutia Battle Entry / プルルートバトル参加ライセンス / 普露露特參戰許可,"['Dungeons: Map Pack DLC', 'King Arthur II: Dead Legions', 'Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack', ""SpellForce 2 - Faith in Destiny Scenario 1: Flink's Secret Diary"", 'SpellForce 2 - Faith in Destiny Scenario 2: The Golden Fool']"
319630,Life is Strange - Episode 1,"['Life is Strange: Before the Storm', 'Last Day of June', 'The Silent Age', 'Shadows on the Vatican Act II: Wrath', 'Dreamfall Chapters']"
333250,Forward to the Sky,"['Final Dusk', 'Miracle Fly', 'Rollers of the Realm', 'Gurumin: A Monstrous Adventure', 'FreezeME']"
262190,Zombeer,"['Last Anime boy: Saving loli', 'Into the Dark: Ultimate Trash Edition', 'Typing of the Dead: Overkill - Love at First Bite DLC', 'Call of Duty®: Black Ops II - Vengeance', 'Deadhunt']"
338260,Usagi Yojimbo: Way of the Ronin,"['Orbitality', 'The Maw: River Redirect', 'The Maw: Brute Force', 'Aaaaa! - Brutal Concussion', 'A.R.E.S.: Berzerker Suit']"
343580,Unhack:Destruction,"['Unhack:Destruction', 'Unhack - Digital Artbook', 'Bermuda', 'LightWalk', 'Everything is Black and White']"
343250,Gene,"['Explodemon', ""Traps N' Gemstones"", 'Alien Spidy', 'Shiny The Firefly', 'ANKI']"
277755,Train Simulator: DB BR 605 ICE TD Add-On,"['Train Simulator: US Loco &amp; Asset Pack', 'Train Simulator: European Loco &amp; Asset Pack', 'Train Simulator: Network Southeast Class 47 Loco Add-On', 'Train Simulator: Green &amp; Gold HST DMU Add-On', 'Train Simulator: West Coast Main Line North Route Add-On']"
334840,Drive to Hell,"['Drive to Hell', 'Trigonarium', 'Tachyon Project', 'Heckabomb', 'Omega One']"
335240,Transformice,"['Mitos.is: The Game', 'ONRAID', 'ibb &amp; obb', 'Puzzle Pirates', 'Teeworlds']"
343370,SLAMMED!,"['Choice of the Deathless', 'Ratings War', 'VERSUS: The Lost Ones', 'Champion of the Gods', 'The Hero of Kendrickstone']"
259570,EDEN STAR,"['Empyrion - Galactic Survival', 'TerraTech', 'Osiris: New Dawn', 'Avorion', 'FortressCraft Evolved!']"
341530,Stardust Vanguards,"['PAKO - Car Chase Simulator', 'Arclight Cascade', 'Rocket Wars', 'Astro Duel', 'Watergate Xtreme']"
295162,BR Standard Class 4MT Loco Add-On,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
343952,FSX: Steam Edition - Discover Arabia Add-On,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
323020,Destructamundo,"['Fluttabyes', 'Rhythm Zone Tornado Visualizer DLC', 'Rhythm Zone DJ Table Visualizer DLC', 'Trino', 'Atooms to Moolecules Demo']"
345470,Sword of the Stars: The Pit - Necromancer,"['Star Vikings Forever - Soundtrack', 'MidBoss Original Soundtrack', 'Dragon Kingdom War Original Soundtracks', 'Dragon Kingdom War', 'Sword of the Stars: The Pit - Necromancer']"
342230,Air Guardians,"['stratO', 'ICARUS.1', 'NIGHTSTAR: Rogue Wings', 'Rage Runner', 'FLASHOUT 2']"
346010,Besiege,"['Vroomist', 'CHKN', 'Medieval Engineers', 'Crash Test Billy', 'Next Car Game: Wreckfest']"
214420,Gear Up,"['Robocraft', 'Guns and Robots', 'Brick-Force', 'Red Crucible®: Firestorm', 'Heroes &amp; Generals']"
346320,Streets of Chaos,"['Super Dungeon Tactics', 'Retaliation: Enemy Mine', 'Crossfire: Dungeons', 'Wars Across The World', 'Ancestory']"
297000,Heroes® of Might &amp; Magic® III - HD Edition,"['Worms Reloaded', 'Worms Armageddon', 'Worms W.M.D', 'Magicka', 'Magicka 2']"
251490,Gravity Ghost,"['Silence', 'Fumiko!', 'Empathy: Path of Whispers', ""The Witches' Tea Party"", ""Heart's Medicine - Hospital Heat""]"
343830,Déjà Vu II: MacVenture Series,"['The Uninvited: MacVenture Series', 'Shadowgate: MacVenture Series', 'Déjà Vu: MacVenture Series', 'The Last Time', ""The Witch's Isle""]"
343810,The Uninvited: MacVenture Series,"['Shadowgate: MacVenture Series', 'Déjà Vu: MacVenture Series', 'Déjà Vu II: MacVenture Series', 'Indiana Jones® and the Last Crusade™', 'The Samaritan Paradox']"
346250,The Old Tree,"['Antenna', 'Reversion - The Escape (1st Chapter)', 'Sisyphus Reborn', 'Missing Translation', 'The Secret of Tremendous Corporation']"
343800,Shadowgate: MacVenture Series,"['The Uninvited: MacVenture Series', 'Déjà Vu II: MacVenture Series', 'Déjà Vu: MacVenture Series', 'Indiana Jones® and the Last Crusade™', 'Dragonsphere']"
343820,Déjà Vu: MacVenture Series,"['The Uninvited: MacVenture Series', 'Déjà Vu II: MacVenture Series', 'Shadowgate: MacVenture Series', 'Face Noir', ""Murder In Tehran's Alleys 1933""]"
341440,BANZAI PECAN: The Last Hope For the Young Century,"['Princess Edge - Dragonstone', 'Princess Kaguya: Legend of the Moon Warrior', 'Rock Zombie', 'Rosenkreuzstilette', 'Alien Storm']"
312840,Fahrenheit: Indigo Prophecy Remastered,"['Life is Strange - Episode 5', 'Gabriel Knight: Sins of the Fathers 20th Anniversary Edition', 'The Wolf Among Us', 'Blues and Bullets', 'The Walking Dead: Season 2']"
239140,Dying Light,"['Dying Light Season Pass', 'Dead Island Definitive Edition', 'ZOMBI', 'Dead Rising 3 Apocalypse Edition', 'Dead Island: Riptide Definitive Edition']"
274700,868-HACK,"['Star Chronicles: Delta Quadrant', 'Link', 'Haque', 'The Depths of Tolagal', 'Omnipresent']"
250420,8BitMMO,"['BLOCKADE 3D', 'Aberoth', 'Pixel Worlds', 'Strife®', 'sZone-Online']"
335810,Dying Light Season Pass,"['Killing Floor - Toy Master', 'Dying Light', 'Codename CURE', 'Fallen Earth Free2Play', 'A.V.A. Alliance of Valiant Arms™']"
324342,Far Cry® 4 – Hurk Deluxe Pack,"['Lara Croft GoL: Raziel and Kain Character Pack', 'Lara Croft GoL: Things that Go Boom - Challenge Pack 2', 'Lara Croft GoL: Hazardous Reunion - Challenge Pack 3', 'Lara Croft GoL: All the Trappings - Challenge Pack 1', 'Ghostbusters: Sanctum of Slime Challenge Pack DLC']"
316790,Grim Fandango Remastered,"['Red Comrades Save the Galaxy: Reloaded', 'Red Comrades 3: Return of Alaska. Reloaded', 'Ankh - Anniversary Edition', 'The Secret of Monkey Island: Special Edition', 'The Journey Down: Chapter Two']"
346450,samurai_jazz,"['HIKIBYOU2', 'Hikikomori No Chuunibyou', 'Ninjahtic Mind Tricks', 'Shin Samurai Jazz', 'Alien Splatter Redux']"
335770,Tkl Online,"['Fallout New Vegas: Honest Hearts', 'Fallen Mage', 'Dungeon Defenders The Great Turkey Hunt! Mission &amp; Costumes', 'Dungeon Defenders - Quest for the Lost Eternia Shards Part 1', 'Dungeon Defenders - Etherian Holiday Extravaganza']"
346650,Break the Cube,"['Fluttabyes', 'Rhythm Zone Tornado Visualizer DLC', 'Rhythm Zone DJ Table Visualizer DLC', 'Trino', 'Atooms to Moolecules Demo']"
341810,Grey Goo - Soundtrack,"['Empire: Total War™ - The Warpath Campaign', 'East India Company: Privateer', 'Hearts of Iron III: Soviet Infantry Pack DLC', 'Napoleon: Total War™ - Coalition Battle Pack', 'Gain Ground™']"
334140,Roche Fusion,"[""Who's That Flying?!"", 'Crazy Steam Bros 2', 'Chicken Invaders 3', 'Shmup Love Boom', 'Space Ripper']"
336020,Pahelika: Secret Legends,"['Pahelika: Secret Legends', '15 Days', 'The Pit And The Pendulum', 'Ghostdream', 'Ablepsia']"
345860,Super Galaxy Squadron EX Turbo,"['Zenodyne R', 'Space Moth DX', 'Z-Exemplar', 'Hangeki', 'Er-Spectro']"
337960,ClusterPuck 99,"['Brawlderdash', 'SOYF: S#!T ON YOUR FRIENDS', 'VIDEOBALL', 'BADBLOOD', 'Unfair Jousting Fair']"
341470,Loot Hunter,"['A Sirius Game', 'Zombie Town', 'Life At Space', 'Battlefield Alliance（战地联盟）', 'Combat Cats']"
329490,Phantom Breaker: Battle Grounds,"['Aqua Kitty - Milk Mine Defender', 'TowerFall Ascension', '99Vidas', 'Sacred Citadel', 'Streets of Fury EX']"
333730,Dark Gates,"['Geneforge 5: Overthrow', 'Geneforge 4: Rebellion', 'Geneforge 2', 'Light Apprentice - The Comic Book RPG', 'Geneforge 3']"
345280,Lost in a Forest,"['Statues', 'Horror in the Asylum', 'Distorted Reality', 'All Evil Night', 'MORTEM']"
327640,CaesarIA,"['炎黄战纪之三国烽烟', 'Slizer Battle Management System', 'Relik', 'Lost Items', 'ComPet - Beast Battles']"
339380,X-Plane 10 AddOn - Carenado - B58 Baron,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
342860,Dark Quest,"['Super Dungeon Tactics', 'Wars Across The World', 'Talisman - The Frostmarch Expansion', 'Talisman - The Reaper Expansion Pack', 'Tales from Candlekeep: Tomb of Annihilation']"
343950,FSX: Steam Edition - Early Years of Flight Add-On,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
342500,Human Extinction Simulator,"['Ground Pounders', 'Smugglers 5', 'Stellar Monarch', 'Galactic Civilizations III - Mercenaries Expansion Pack', 'Pandora: First Contact']"
295178,BR Blue/Grey Class 121 Add-On Livery,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
295177,BR Blue Class 121 Add-On Livery,"['Class 421 London South East ""Jaffa Cake""', 'ATSF Wagon Pack 01', 'GP20 Union Pacific Add-on Livery', 'UK Van Wagon Pack', 'CSX SD70MAC Add-on Livery']"
258050,Survivor Squad,"['Survivor Squad: Gauntlets', 'Dead Horde', 'Survivalist', 'Distant Star: Revenant Fleet', 'Beyond Sol']"
319017,Hyperdimension Neptunia Re;Birth1 Additional Content1 / コンテンツ追加パック１ / 內容補充包１,"['Dungeons: Map Pack DLC', 'King Arthur II: Dead Legions', 'Might &amp; Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack', ""SpellForce 2 - Faith in Destiny Scenario 1: Flink's Secret Diary"", 'SpellForce 2 - Faith in Destiny Scenario 2: The Golden Fool']"
336780,Pilot Brothers 3: Back Side of the Earth,"['The Cameron Files: The Secret at Loch Ness', 'Pilot Brothers 2', 'Mystery Of Rivenhallows', 'Mysterious Castle', 'Tony Tough and the Night of Roasted Moths']"
338060,Mahjong Pretty Girls Battle,"['Mahjong Pretty Girls Battle : School Girls Edition', 'Pretty Girls Mahjong Solitaire', 'Paperback: The Game', 'MONOPOLY® PLUS', 'Ludo Supremo']"
258668,Train Simulator: BR Class 303 EMU Add-On,"['Train Simulator: SD70 V2 Volume 2 Loco Add-On', 'Train Simulator: Union Pacific SD45 Loco Add-On', ""Train Simulator: Amtrak P42 DC 'Empire Builder' Loco Add-On"", 'Train Simulator: Canadian Mountain Passes: Revelstoke-Lake Louise', 'Train Simulator: DB BR 145 Loco Add-On']"
277730,Train Simulator: DB BR 218 Loco Add-On,"['Train Simulator: US Loco &amp; Asset Pack', 'Train Simulator: European Loco &amp; Asset Pack', 'Train Simulator: Network Southeast Class 47 Loco Add-On', 'Train Simulator: Green &amp; Gold HST DMU Add-On', 'Train Simulator: West Coast Main Line North Route Add-On']"
330000,Kingdoms CCG,"['Yu-Gi-Oh! Duel Links', 'Cabals: Card Blitz', 'Chronicle: RuneScape Legends', 'Cards and Castles', 'Spellweaver']"
337760,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,"['Advanced Tactics Gold', ""Gary Grigsby's War in the East"", 'Battle Academy 2: Eastern Front', 'Battle Academy', 'Panzer Corps']"
338882,Brick-Force: Starter DLC,"['Soldier Front 2: Shoot Em Up Package', 'Line of Sight - Starters Pack', 'Dirty Bomb - Strikeforce Starter Pack', 'Dirty Bomb - Firestorm Starter Pack', 'Dirty Bomb - Veterans Starter Pack']"
297070,Nicolas Eymerich The Inquisitor Book II : The Village,"['Bone: The Great Cow Race', 'Nicolas Eymerich - The Inquisitor - Book 1 : The Plague', 'The Interactive Adventures of Dog Mendonça &amp; Pizzaboy®', 'Dream Chamber', 'A Stroke of Fate: Operation Bunker']"
259660,Void Destroyer,"['Universal Combat CE', 'The Tomorrow War', 'The Battle of Sol', 'Fairspace', 'Haegemonia: Legions of Iron']"
301910,Saints Row: Gat out of Hell,"['Grand Theft Auto V', ""Tom Clancy's Ghost Recon® Wildlands"", 'Saints Row IV', 'Saints Row: The Third', 'Saints Row 2']"
